CountyName,PrecinctCode,PrecinctName,PrecinctSplitCode,Description,HouseNum,PrefixDirection,Street,StreetType,SuffixDirection,City,State,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
SCHUYLKILL,146,POTTSVILLE - 3RD WARD 2ND PRECINCT,146-1,AMERICAN HOSE CO,323,W,NORWEGIAN,ST,,POTTSVILLE,PA,17901,,,5706225911,YES
SCHUYLKILL,147,POTTSVILLE - 3RD WARD 1ST PRECINCT,147-1,ST JOHN THE BAPTIST RUSSELL BLDG,,,9TH ST & SCHUYLKILL AVE,,,POTTSVILLE,PA,17901,,,5706225470,YES
SCHUYLKILL,148,POTTSVILLE - 3RD WARD 3RD PRECINCT,148-1,LEHIGH VALLEY/JOSEPH MCCLOSKEY SCHOOL OF NURSING,420,S,JACKSON,ST,,POTTSVILLE,PA,17901,,,5706215035,YES
SCHUYLKILL,150,POTTSVILLE - 4TH WARD,150-1,TERRANCE P REILEY COMMUNITY BLDG,216,N,12TH,ST,,POTTSVILLE,PA,17901,,,,YES
SCHUYLKILL,153,POTTSVILLE - 5TH WARD 1ST PRECINCT,153-1,SALVATION ARMY,400,,SANDERSON,ST,,POTTSVILLE,PA,17901,,,5706225252,YES
SCHUYLKILL,155,POTTSVILLE - 5TH WARD 2ND PRECINCT,155-1,P.J. MCGEEVER CENTER,943,,FAIRMOUNT,AVE,,POTTSVILLE,PA,17901,,,5706282702,YES
SCHUYLKILL,157,POTTSVILLE - 6TH WARD,157-1,PEACOCK STREET DEVELOPMENT,,W,RAILROAD,ST,,POTTSVILLE,PA,17901,,,5706284504,YES
SCHUYLKILL,159,POTTSVILLE - 7TH WARD 1ST PRECINCT,159-1,YORKVILLE HOSE CO.,,W,NORWEGIAN & 20TH,ST,,POTTSVILLE,PA,17901,,,5706225880,YES
SCHUYLKILL,161,POTTSVILLE - 7TH WARD 2ND PRECINCT,161-1,POTTSVILLE FOURSQUARE CHURCH,2300,,MAHANTONGO,ST,,POTTSVILLE,PA,17901,Formerly Synagogue Center,,5706227323,YES
SCHUYLKILL,162,SCHUYLKILL HAVEN BOROUGH - NORTH PREC,162-1,SCHUYLKILL HAVEN SENIOR CITIZENS CENTER,340,,HAVEN,ST,,SCHUYLKILL HAVEN,PA,17972,,,5703855611,YES
SCHUYLKILL,163,SCHUYLKILL HAVEN BOROUGH - EAST PRECINCT,163-1,SCHUYLKILL HAVEN SENIOR CITIZENS CENTER,340,,HAVEN,ST,,SCHUYLKILL HAVEN,PA,17972,,,5703855611,YES
SCHUYLKILL,164,SCHUYLKILL HAVEN BOROUGH - SOUTH PREC,164-1,SCHUYLKILL HAVEN SENIOR CITIZENS CENTER,340,,HAVEN,ST,,SCHUYLKILL HAVEN,PA,17972,,,5703855611,YES
SCHUYLKILL,165,SCHUYLKILL HAVEN BOROUGH - WEST PRECINCT,165-1,GRACE EVANGEL CONGREG CHURCH,15,,EARL STOYER,DR,,SCHUYLKILL HAVEN,PA,17972,,,5703852331,YES
SCHUYLKILL,166,SOUTH MANHEIM TWP - SOUTH MANHEIM TWP.,166-1,SOUTH MANHEIM TWP MUNICIPAL BUILDING,3089,,FAIR,RD,,AUBURN,PA,17922,,,5707547375,YES
SCHUYLKILL,167,TOWER CITY BOROUGH - TOWER CITY BOROUGH,167-1,CHRIST UNITED METHODIST CHURCH,400,E,GRAND,AVE,,TOWER CITY,PA,17980,,,7176477961,YES
SCHUYLKILL,167,TOWER CITY BOROUGH - TOWER CITY BOROUGH,167-2,CHRIST UNITED METHODIST CHURCH,400,E,GRAND,AVE,,TOWER CITY,PA,17980,,,7176477961,YES
SCHUYLKILL,169,TREMONT BOROUGH - TREMONT BOROUGH,169-1,TREMONT SENIOR CITIZENS,19,N,PINE,ST,,TREMONT,PA,17981,,,,YES
SCHUYLKILL,171,TREMONT TOWNSHIP - TREMONT TWP.,171-1,TREMONT TWP MUNICIPAL BUILDING,166,,MOLLEYTOWN,,,PINE GROVE,PA,17963,,,5703452955,YES
SCHUYLKILL,172,UPPER MAHANTONGO TOWNSHIP - UPPER MAHANTONGO TWP.,172-1,SALEM CHURCH OF ROUGH & READY,11,,CHURCH,RD,,KLINGERSTOWN,PA,17941,,,5704252481,YES
SCHUYLKILL,174,WASHINGTON TOWNSHIP - NORTH DISTRICT,174-1,WASHINGTON TWP MUNICIPAL BUILDING,225,,FRANTZ,RD,,PINE GROVE,PA,17963,,,5709156113,YES
SCHUYLKILL,175,WASHINGTON TOWNSHIP - SOUTH DISTRICT,175-1,WASHINGTON TWP MUNICIPAL BUILDING,225,,FRANTZ,RD,,PINE GROVE,PA,17963,,,5709156113,YES
SCHUYLKILL,176,WAYNE TOWNSHIP - PRECINCT 1,176-1,FRIEDENSBURG FIRE HOUSE,,,RTE 443 & FRONT,ST,,FRIEDENSBURG,PA,17933,,,5707392141,YES
SCHUYLKILL,177,WAYNE TOWNSHIP - PRECINCT 2,177-1,SUMMIT STATION FIRE CO,88,,FIREHOUSE,RD,,SUMMIT STATION,PA,17979,,,5707543491,YES
SCHUYLKILL,178,NORTH MANHEIM TOWNSHIP - PRECINCT 1,178-1,SCHUYLKILL COUNTY EXTENSION OFFICE,1202,,AG. CENTER,DR,,POTTSVILLE,PA,17901,,,,YES
SCHUYLKILL,179,WEST PENN TOWNSHIP - PRECINCT 3,179-1,WEST PENN TWP MUNICIPAL BUILDING,27,,MUNICIPAL,RD,,NEW RINGGOLD,PA,17960,,,5703864507,YES
SCHUYLKILL,180,WAYNE TOWNSHIP - PRECINCT 3,180-1,WAYNE TOWNSHIP MUNICIPAL BLDG.,10,,MUNICIPAL,RD,,SCHUYLKILL HAVEN,PA,17972,,,5707392629,YES
SNYDER,001,ADAMS TOWNSHIP,001-1,TROXELVILLE COMMUNITY HALL,9186,,ROUTE 235,,,TROXELVILLE,PA,17882,,,,YES
SNYDER,002,BEAVER TOWNSHIP,002-1,BEAVERTOWN GOD'S MISSIONARY BATES CENTER,1693,,CREEK RD,,,MIDDLEBURG,PA,17842,,,,YES
SNYDER,003,BEAVERTOWN BOROUGH,003-1,BEAVERTOWN BOROUGH BUILDING,111,W,WALNUT,ST,,BEAVERTOWN,PA,17813,,,,YES
SNYDER,004,CENTER TOWNSHIP,004-1,PENNS CREEK FIRE HALL,50,,TROXELVILLE,RD,,PENNS CREEK,PA,17862,PO BOX 6,,,YES
SNYDER,005,CHAPMAN TOWNSHIP,005-1,CHAPMAN TOWNSHIP BUILDING,1151,,WAGNER HILL,RD,,PORT TREVORTON,PA,17864,,,,YES
SNYDER,006,FRANKLIN TOWNSHIP,006-1,PAXTONVILLE UNITED METHODIST CHURCH,1281,,PAXTON,ST,,PAXTONVILLE,PA,17861,,,,YES
SNYDER,007,FREEBURG BOROUGH,007-1,FREEBURG COMMUNITY BUILDING (GYM),11,E,CHURCH,ST,,FREEBURG,PA,17827,,,,YES
SNYDER,008,JACKSON TOWNSHIP,008-1,KRATZERVILLE FIRE COMPANY,62,,FIREHALL RD,,,SELINSGROVE,PA,17870,,,,YES
SNYDER,009,MCCLURE BOROUGH,009-1,MCCLURE VOLUNTEER FIRE COMPANY,49,W,SPECHT,ST,,MCCLURE,PA,17841,,,,YES
SNYDER,010,MIDDLEBURG BOROUGH,010-1,GRACE COVENANT COMMUNITY CHURCH WAREHOUSE,99,,CAFE,LN,,MIDDLEBURG,PA,17842,,,,YES
SNYDER,011,MIDDLECREEK TOWNSHIP,011-1,KREAMER FIRE HALL,37,,MANOR,DR,,MIDDLEBURG,PA,17842,,,,YES
SNYDER,012,MONROE TWP NO 1,012-1,PENN VALLEY AIRPORT (LOBBY),100,,AIRPORT,RD,,SELINSGROVE,PA,17870,,,,YES
SNYDER,013,MONROE TWP NO 2,013-1,MONROE TOWNSHIP BUILDING,39,,MUNICIPAL,DR,,SELINSGROVE,PA,17870,,,,YES
SNYDER,014,PENN TOWNSHIP NO 1,014-1,KEYSTONE BUILDING PRODUCTS,2585,,ROUTE 522,,,SELINSGROVE,PA,17870,,,,YES
SNYDER,015,PENN TOWNSHIP NO 2,015-1,PENN TOWNSHIP BUILDING,228,,CLIFFORD,RD,,SELINSGROVE,PA,17870,,,,YES
SNYDER,016,PERRY TOWNSHIP,016-1,FREMONT FIRE HALL,229,,MILLRACE,RD,,MT PLEASANT MILLS,PA,17853,,,,YES
SNYDER,017,SELINSGROVE NO 1,017-1,SHARON LUTHERAN CHURCH,120,S,MARKET,ST,,SELINSGROVE,PA,17870,,,,YES
SNYDER,018,SELINSGROVE NO 2,018-1,ALL SAINTS EPISCOPAL CHURCH,129,N,MARKET,ST,,SELINSGROVE,PA,17870,,,,YES
SNYDER,019,SELINSGROVE NO 3,019-1,SNYDER COUNTY EAST BUILDING,713,,BRIDGE,ST,,SELINSGROVE,PA,17870,,,5703740181,YES
SNYDER,020,SHAMOKIN DAM BOROUGH,020-1,ST MATTHEWS LUTHERAN CHURCH SOCIAL HALL,3249,N,OLD,TRL,,SHAMOKIN DAM,PA,17876,,,,YES
SNYDER,021,SPRING TOWNSHIP,021-1,MIDDLECREEK AREA COMMUNITY CENTER,67,,ELM,ST,,BEAVER SPRINGS,PA,17812,,,,YES
SNYDER,022,UNION TOWNSHIP,022-1,UNION TOWNSHIP BUILDING,1510,,MCNESS,RD,,PORT TREVORTON,PA,17864,,,,YES
SNYDER,023,WASHINGTON TOWNSHIP,023-1,WASHINGTON TWP MUNICIPAL BLDG (RED BANK SCHOOL),1775,,RED BANK,RD,,MIDDLEBURG,PA,17842,,,,YES
SNYDER,024,WEST BEAVER TOWNSHIP,024-1,BANNERVILLE FIRE HALL,7547,,STAGE,RD,,MCCLURE,PA,17841,,,,YES
SNYDER,025,WEST PERRY TOWNSHIP,025-1,MT VIEW COMMUNITY CHURCH,277,,MILL,RD,,RICHFIELD,PA,17086,,,,YES
SOMERSET,01,ADDISON BORO,01-1,ADDISON FIRE DEPARTMENT,7214,,PETERSBURG,PIKE,,ADDISON,PA,15411,,,,YES
SOMERSET,02,ADDISON TWP,02-1,ADDISON FIRE DEPARTMENT,7214,,PETERSBURG,PIKE,,ADDISON,PA,15411,,,,YES
SOMERSET,03,ALLEGHENY TWP,03-1,TWP BLDG RTE 31 EAST,11792,,GLADES PIKE,,,BERLIN,PA,15530,,,,YES
SOMERSET,04,BENSON BORO,04-1,HOLLSOPPLE FIRE DEPARTMENT,104,,MILL,ST,,HOLLSOPPLE,PA,15935,,,,YES
SOMERSET,05,BERLIN BORO,05-1,BERLIN MUNICIPAL BUILDING,700,,NORTH,ST,,BERLIN,PA,15530,,,,YES
SOMERSET,06,BLACK TWP,06-1,BLACK TWP MUNICIPAL OFFICE & ELECTION HALL,228,,ROCKDALE,RD,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,07,BOSWELL BORO,07-1,BOSWELL MUNICIPAL BUILDING,504,,HOWER,AVE,,BOSWELL,PA,15531,,,,YES
SOMERSET,08,BROTHERSVALLEY TWP,08-1,BROTHERSVALLEY TWP OFFICE BLDG,589,,MASON DIXON,HWY,,BERLIN,PA,15530,,,,YES
SOMERSET,09,CALLIMONT BORO,09-1,LARIMER TWP BUILDING,156,,OLD WITTENBURG,RD,,MEYERSDALE,PA,15552,,,,YES
SOMERSET,10,CASSELMAN BORO,10-1,CASSELMAN UNITED CHURCH BASEMENT,205,,SAINT JOHN,ST,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,11,CENTRAL CITY BORO,11-1,"COMMUNITY BUILDING, WILSON ROOM",314,,CENTRAL,AVE,,CENTRAL CITY,PA,15926,,,,YES
SOMERSET,12,CONEMAUGH TWP 1,12-1,CONEMAUGH TWP HS GYMNASIUM,300,W,CAMPUS,AVE,,DAVIDSVILLE,PA,15928,,,,YES
SOMERSET,13,CONEMAUGH TWP 2,13-1,BENSCREEK LUTHERAN CHURCH,4459,,SOMERSET,PIKE,,HOLLSOPPLE,PA,15935,,,,YES
SOMERSET,14,CONEMAUGH TWP 3,14-1,JEROME FIRE HALL,1885,,PENN,AVE,,JEROME,PA,15937,,,,YES
SOMERSET,15,CONEMAUGH TWP 4,15-1,LAUREL VIEW VILLAGE,2000,,CAMBRIDGE,DR,,DAVIDSVILLE,PA,15928,,,,YES
SOMERSET,16,CONEMAUGH TWP 5,16-1,HOLLSOPPLE COMMUNITY BUILDING,959,S,MAIN,ST,,HOLLSOPPLE,PA,15935,,,,YES
SOMERSET,17,CONFLUENCE BORO,17-1,CONFLUENCE COMMUNITY BUILDING,711,,LOGAN,PL,,CONFLUENCE,PA,15424,,,,YES
SOMERSET,18,ELK LICK TWP,18-1,ELK LICK TOWNSHIP BUILDING,1507,,SAINT PAUL,RD,,SALISBURY,PA,15558,,,,YES
SOMERSET,19,FAIRHOPE TWP,19-1,FAIRHOPE COMMUNITY BUILDING,,,WALCH,ST,,FAIRHOPE,PA,15538,,,,YES
SOMERSET,20,GARRETT BORO,20-1,GARRETT BORO OFFICE,307,,MUNICIPAL,RD,,GARRETT,PA,15542,,,,YES
SOMERSET,21,GREENVILLE TWP,21-1,GREENVILLE TWP BUILDING,139,,WARRENS MILL,RD,,MEYERSDALE,PA,15552,,,,YES
SOMERSET,22,HOOVERSVILLE BORO,22-1,HOOVERSVILLE COMMUNITY BUILDING,80,,MAIN,ST,,HOOVERSVILLE,PA,15936,,,,YES
SOMERSET,23,INDIAN LAKE BORO,23-1,INDIAN LAKE MUNICIPAL BUILDING,1301,,CAUSEWAY,DR,,CENTRAL CITY,PA,15926,,,,YES
SOMERSET,24,JEFFERSON TWP,24-1,BAKERSVILLE FIRE HALL,2341,,BAKERSVILLE-EDIE,RD,,SOMERSET,PA,15501,,,,YES
SOMERSET,25,JENNER TWP 1,25-1,TWP BLDG JENNER X ROADS,2058,,LINCOLN,HWY,,BOSWELL,PA,15531,,,,YES
SOMERSET,26,JENNER TWP 2,26-1,BEKA HOUSE,5977,,SOMERSET PIKE,,,BOSWELL,PA,15531,,,,YES
SOMERSET,27,JENNER TWP 3,27-1,ACOSTA FIRE DEPARTMENT,428,,ACOSTA,RD,,ACOSTA,PA,15520,,,,YES
SOMERSET,28,JENNERSTOWN BORO,28-1,JENNERSTOWN BORO BUILDING,102,,SAYLOR,ST,,JENNERSTOWN,PA,15547,,,,YES
SOMERSET,29,LARIMER TWP,29-1,"TOWNSHIP BUILDING, WITTENBURG",156,,OLD WITTENBURG,RD,,MEYERSDALE,PA,15552,,,,YES
SOMERSET,30,LINCOLN TWP,30-1,SIPESVILLE FIRE HALL,968,,SCHOOLHOUSE,RD,,SIPESVILLE,PA,15561,,,,YES
SOMERSET,31,LOWER TURKEYFOOT TWP,31-1,LOWER TURKEYFOOT TWP BLDG,1556,,LISTONBURG,RD,,CONFLUENCE,PA,15424,,,,YES
SOMERSET,32,MEYERSDALE BORO,32-1,MEYERSDALE MASONIC TEMPLE,226,,BEACHLEY,ST,,MEYERSDALE,PA,15552,,,,YES
SOMERSET,33,MIDDLECREEK TWP,33-1,MIDDLECREEK TWP BUILDING,906,,BARRON CHURCH,RD,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,34,MILFORD TWP,34-1,MILFORD TWP BUILDING,324,W,MUD PIKE,,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,35,NEW BALTIMORE BORO,35-1,ST JOHNS PARISH HALL,167,,FINDLEY,ST,,NEW BALTIMORE,PA,15553,,,,YES
SOMERSET,36,NEW CENTERVILLE BORO,36-1,BANQUET HALL,3018,,KINGWOOD,RD,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,37,NORTHAMPTON TWP,37-1,TOWNSHIP BUILDING,1647,,GLENCOE,RD,,FAIRHOPE,PA,15538,,,,YES
SOMERSET,38,OGLE TWP,38-1,TOWNSHIP COMMUNITY CENTER,ONE,,SCHOOL,DR,,WINDBER,PA,15963,,,,YES
SOMERSET,39,PAINT BORO,39-1,PAINT FIRE CO BLDG,807,,MAIN,ST,,WINDBER,PA,15963,,,,YES
SOMERSET,40,PAINT TWP 1,40-1,PAINT TWP BUILDING,1741,,BASIN,DR,,WINDBER,PA,15963,,,,YES
SOMERSET,41,PAINT TWP 2,41-1,RUMMEL CHURCH OF THE BRETHREN,3432,,GRAHAM,AVE,,WINDBER,PA,15963,,,,YES
SOMERSET,42,PAINT TWP 3,42-1,ST THOMAS LUTHERAN CH GROVE,,,RIDGE,RD,,WINDBER,PA,15963,,,,YES
SOMERSET,43,QUEMAHONING TWP,43-1,TWP BLDG KANTNER,424,,FORBES,RD,,STOYSTOWN,PA,15563,,,,YES
SOMERSET,44,ROCKWOOD BORO,44-1,ROCKWOOD FIRE DEPARTMENT,630,,MAIN,ST,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,45,SALISBURY BORO,45-1,SALISBURY MUNICIPAL BUILDING,171,,SMITH,ST,,SALISBURY,PA,15558,,,,YES
SOMERSET,46,SEVEN SPRINGS BORO,46-1,MIDDLECREEK TWP BUILDING,906,,BARRON CHURCH,RD,,ROCKWOOD,PA,15557,,,,YES
SOMERSET,47,SHADE TWP 1,47-1,QUEMAHONING ROD AND GUN CLUB,988,,OLD FORBS,RD,,STOYSTOWN,PA,15563,,,,YES
SOMERSET,48,SHADE TWP 2,48-1,SHADE-CENTRAL CITY HIGH SCHOOL,203,,MC GREGOR,AVE,,CAIRNBROOK,PA,15924,,,,YES
SOMERSET,49,SHADE TWP 3,49-1,SHADE-CENTRAL CITY HIGH SCHOOL,203,,MC GREGOR,AVE,,CAIRNBROOK,PA,15924,,,,YES
SOMERSET,50,SHANKSVILLE BORO,50-1,SHANKSVILLE BORO BUILDING,1235,,MAIN,ST,,SHANKSVILLE,PA,15560,,,,YES
SOMERSET,51,SOMERSET BORO EAST,51-1,"2ND FLOOR, SOM CTY OFFICE BLDG",300,N,CENTER,AVE,,SOMERSET,PA,15501,,,,YES
SOMERSET,52,SOMERSET BORO N/W,52-1,GRACE UNITED METHODIST CHURCH,320,,FELGAR,RD,,SOMERSET,PA,15501,,,,YES
SOMERSET,53,SOMERSET BORO S/W,53-1,ST PETER'S CATH CH HALL,433,W,CHURCH,ST,,SOMERSET,PA,15501,,,,YES
SOMERSET,54,SOMERSET TWP 1,54-1,FAITH LUTHERAN CHURCH FELLOWSHIP HALL,6567,,GLADES,PIKE,,SOMERSET,PA,15501,,,,YES
SOMERSET,55,SOMERSET TWP 2,55-1,FRIEDENS LUTHERAN CHURCH,131,S,MAIN,ST,,FRIEDENS,PA,15541,,,,YES
SOMERSET,56,SOMERSET TWP 3,56-1,SOMERSET TWP BUILDING,2209,N,CENTER,AVE,,SOMERSET,PA,15501,,,,YES
SOMERSET,57,SOMERSET TWP 4,57-1,MT CALVARY LUTHERAN CHURCH,3093,,GLADES,PIKE,,SOMERSET,PA,15501,,,,YES
SOMERSET,58,SOUTHAMPTON TWP,58-1,TWP ELECTION HOUSE,356,,KENNELLS MILL,RD,,HYNDMAN,PA,15545,,,,YES
SOMERSET,59,STONYCREEK TWP,59-1,ELECTION HOUSE TWP/BORO LINE,1291,,CORNERSTONE,RD,,SHANKSVILLE,PA,15560,,,,YES
SOMERSET,60,STOYSTOWN BORO,60-1,STOYSTOWN BORO MUNICIPAL BUILDING,141,E,FORBES,ST,,STOYSTOWN,PA,15563,,,,YES
SOMERSET,61,SUMMIT TWP,61-1,SUMMIT TWP OFFICE BUILDING,192,,TWP OFFICE,RD,,MEYERSDALE,PA,15552,,,,YES
SOMERSET,62,UPPER TURKEYFOOT TWP,62-1,UPPER TURKEYFOOT TWP BUILDING,145,,HUMBERT,RD,,MARKLETON,PA,15551,,,,YES
SOMERSET,63,URSINA BORO,63-1,URSINA BORO OFFICE,418,S,PARK,ST,,URSINA,PA,15424,,,,YES
SOMERSET,64,WELLERSBURG BORO,64-1,WELLERSBURG FIRE HALL,124,,FIRE HALL,RD,,WELLERSBURG,PA,15564,,,,YES
SOMERSET,65,WINDBER BORO 1,65-1,WINDBER COMMUNITY BUILDING,1605,,GRAHAM,AVE,,WINDBER,PA,15963,,,,YES
SOMERSET,66,WINDBER BORO 2,66-1,WINDBER COMMUNITY BUILDING,1605,,GRAHAM,AVE,,WINDBER,PA,15963,,,,YES
SOMERSET,67,WINDBER BORO 3,67-1,ST MARYS BYZANTINE CATHOLIC CHURCH,803,,SOMERSET,AVE,,WINDBER,PA,15963,,,,YES
SOMERSET,68,WINDBER BORO 4,68-1,WINDBER COMMUNITY BUILDING,1605,,GRAHAM,AVE,,WINDBER,PA,15963,,,,YES
SULLIVAN,01,CHERRY TOWNSHIP,01-01,CHERRY TOWNSHIP MUNICIPAL BUILDING,11961,,RT 87,,,DUSHORE,PA,18614,,"1/4 MILE SOUTH ON 220, RIGHT TO 87 ON CORNER",,YES
SULLIVAN,02,BERNICE PRECINCT,02-01,BER-MIL FIRE COMPANY BUILDING,113,,SCHOOL RD,,,MILDRED,PA,18632,,ACROSS FROM MILDRED POST OFFICE,,YES
SULLIVAN,03,COLLEY TOWNSHIP,03-01,COLLEY TOWNSHIP MUNICIPAL BUILDING,15626,,RT 87,,,DUSHORE,PA,18614,,ACROSS FROM COLLEY ?,,YES
SULLIVAN,04,LOPEZ PRECINCT,04-01,LOPEZ MUNICIPAL BUILDING,5815,,RT 487,,,LOPEZ,PA,18628,,"LEFT AT STOP SIGN, BUILDING ON RIGHT.  CLOSE TO PARK",,YES
SULLIVAN,05,DAVIDSON TOWNSHIP,05-01,VALLEY UNITED METHODIST CHURCH,1906,,RT 220,,,MUNCY VALLEY,PA,17758,,,,YES
SULLIVAN,06,DUSHORE BOROUGH,06-01,DUSHORE FIRE COMPANY BUILDING,,,JULIA ST,,,DUSHORE,PA,18614,,ON CORNER DOWN FROM LIBRARY,9288222,YES
SULLIVAN,07,EAGLES MERE BOROUGH,07-01,EAGLES MERE FIRE COMPANY BUILDING,,,FERH ALLEY,,,EAGLES MERE,PA,17731,,LAPORTE AVE - 1 BLOCK OFF MAIN,,YES
SULLIVAN,08,ELKLAND TOWNSHIP,08-01,ELKLAND TOWNSHIP MUNICIPAL BUILDING,909,,KOBBE ROAD,,,FORKSVILLE,PA,18616,,"RT 154 - TURN AT STORE, ST RT4008 & ELKLAND TWP T426",,YES
SULLIVAN,09,FORKS TOWNSHIP,09-01,FORKS TOWNSHIP BUILDING,627,,MOLYNEUX HILL RD,,,NEW ALBANY,PA,18833,,,,YES
SULLIVAN,10,FORKSVILLE BOROUGH,10-01,FORKSVILLE FIRE COMPANY BUILDING,158,,MAIN ST,,,FORKSVILLE,PA,18616,,,,YES
SULLIVAN,11,FOX TOWNSHIP,11-01,ENDLESS WINDS FIRE COMPANY BUILDING,9721,,RT 154,,,SHUNK,PA,17768,,ON ROUTE 154,,YES
SULLIVAN,12,HILLSGROVE TOWNSHIP,12-01,HILLSGROVE FIRE COMPANY BUILDING,2232,,RT 87,,,HILLSGROVE,PA,18619,,OFF ROUTE 87,,YES
SULLIVAN,13,LAPORTE TOWNSHIP,13-01,DCNR RESOURCE MANAGEMENT CENTER,6735,,RT 220,,,DUSHORE,PA,18614,,RECYCLING BUILDING,,YES
SULLIVAN,14,LAPORTE BOROUGH,14-01,LAPORTE BOROUGH COMMUNITY HALL,346,,MUNCY ST,,,LAPORTE,PA,18626,,,,YES
SULLIVAN,15,SHREWSBURY TOWNSHIP,15-01,SHREWSBURY TOWNSHIP MUNICIPAL BUILDING,1793,,EDKIN HILL RD,,,MUNCY VALLEY,PA,17758,,"RT 42 FROM EAGLES MERE.  HUNTERS LAKE RD, NEXT RIGHT.  BLDG ON RIGHT, APPROX. 3 MILES",,YES
SUSQUEHANNA,01,APOLACON TOWNSHIP,01-1,APOLACON TWP MUNICIPAL BUILDING,390,,BOWBRIDGE,RD,,LITTLE MEADOWS,PA,18830,,,,YES
SUSQUEHANNA,02,ARARAT TOWNSHIP,02-1,ARARAT TWP MUNICIPAL BUILDING,1765,,ARARAT,RD,,THOMPSON,PA,18465,,,,YES
SUSQUEHANNA,03,AUBURN TOWNSHIP,03-1,AUBURN TWP BUILDING,5675,,STATE ROUTE 3001,,,MESHOPPEN,PA,18630,,,,YES
SUSQUEHANNA,04,BRIDGEWATER TOWNSHIP,04-1,SUSQUEHANNA COUNTY LIBRARY,458,,HIGH SCHOOL,RD,,MONTROSE,PA,18801,,,,YES
SUSQUEHANNA,05,BROOKLYN TOWNSHIP,05-1,BROOKLYN TOWNSHIP BUILDING,5569,,MAIN ST,,,BROOKLYN,PA,18813,,,,YES
SUSQUEHANNA,06,CHOCONUT TOWNSHIP,06-1,CHOCONUT TWP BUILDING,26499,,STATE ROUTE 267,,,FRIENDSVILLE,PA,18818,,,,YES
SUSQUEHANNA,07,CLIFFORD TOWNSHIP,07-1,CLIFFORD TWP COMMUNITY CENTER,119,,CEMETARY,ST,,CLIFFORD TOWNSHIP,PA,18421,,,,YES
SUSQUEHANNA,08,DIMOCK TOWNSHIP,08-1,DIMOCK TWP BUILDING,86,,DIMOCK TO BROOKLYN,RD,,DIMOCK,PA,18816,,,,YES
SUSQUEHANNA,09,FOREST CITY BOROUGH,09-7,FOREST CITY AREA EMERGENCY SERVICES BUILDING,380,,RAILROAD,ST,,FOREST CITY,PA,18421,,,,YES
SUSQUEHANNA,09,FOREST CITY BOROUGH,09-8,FOREST CITY AREA EMERGENCY SERVICES BUILDING,380,,RAILROAD,ST,,FOREST CITY,PA,18421,,,,YES
SUSQUEHANNA,09,FOREST CITY BOROUGH,09-9,FOREST CITY AREA EMERGENCY SERVICES BUILDING,380,,RAILROAD,ST,,FOREST CITY,PA,18421,,,,YES
SUSQUEHANNA,11,FOREST LAKE TOWNSHIP,11-1,FOREST LAKE VOLUNTEER FIRE HALL,12255,,FOREST LAKE,RD,,MONTROSE,PA,18801,,,,YES
SUSQUEHANNA,12,FRANKLIN TOWNSHIP,12-1,FRANKLIN TWP COMMUNITY BLDG,400,,FRANKLIN HILL,RD,,HALLSTEAD,PA,18822,,,,YES
SUSQUEHANNA,13,FRIENDSVILLE BOROUGH,13-1,NEUMAN CENTER,26565,,STATE ROUTE 267,ST,,FRIENDSVILLE,PA,18818,,,,YES
SUSQUEHANNA,14,GIBSON TOWNSHIP,14-1,GIBSON TWP BUILDING,11452,,STATE ROUTE 92,,,SOUTH GIBSON,PA,18842,,,,YES
SUSQUEHANNA,15,GREAT BEND BOROUGH,15-1,GREAT BEND BORO COMMUNITY CENTER,81,,ELIZABETH,ST,,GREAT BEND,PA,18821,,,,YES
SUSQUEHANNA,16,GREAT BEND TOWNSHIP,16-1,GREAT BEND TWP BUILDING,33253,,STATE ROUTE 171,,,GREAT BEND,PA,18821,,,,YES
SUSQUEHANNA,17,HALLSTEAD BOROUGH,17-1,FORMER FIREMAN'S HALL,127,,FRANKLIN,AVE,,HALLSTEAD,PA,18822,,,,YES
SUSQUEHANNA,18,HARFORD TOWNSHIP,18-1,HARFORD FIREHALL,142,,FAIR HILL,RD,,HARFORD,PA,18823,,,,YES
SUSQUEHANNA,19,HARMONY TOWNSHIP,19-1,HARMONY TOWNSHIP BUILDING,4197,,STARRUCCA CREEK,RD,,SUSQUEHANNA,PA,18847,,,,YES
SUSQUEHANNA,20,HERRICK TOWNSHIP,20-1,HERRICK TWP MUNICIPAL BUILDING,1350,,LEWIS LAKE,RD,,UNION DALE,PA,18470,,,,YES
SUSQUEHANNA,21,HOP BOTTOM BOROUGH,21-1,HOP BOTTOM BOROUGH BUILDING,20,,FOREST,ST,,HOP BOTTOM,PA,18824,,,,YES
SUSQUEHANNA,22,JACKSON TOWNSHIP,22-1,JACKSON BAPTIST CHURCH,17280,,STATE ROUTE 92,,,JACKSON,PA,18825,,,,YES
SUSQUEHANNA,23,JESSUP TOWNSHIP,23-1,FAIRDALE GRANGE HALL,10095,,STATE ROUTE 706,,,MONTROSE,PA,18801,,,,YES
