OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
958490,{E606C4BE-97B5-4691-8FF2-D6055479AC3F},10230283,841f47ee-5094-43e3-8326-cb844d31e5e1,740 TNMC Update 2/3/2017,U.S. Geological Survey,5,E4,2/3/2017 7:57:49 PM,740,74036,Athens - Clarke County Correctional Institution,2,1,0,,2825 County Farm Road,Athens,GA,30605,2735699,,,42ac0a84-c8db-43fa-9190-d724317c1914,-83.3285217288259,33.9457435608466
958492,{912DF846-7D85-4350-A4C4-20733B3D5632},10230321,b744f100-2892-48a7-ace0-ae0f5a01f4ec,740 TNMC Update 8/14/2017,U.S. Geological Survey,5,E4,8/14/2017 5:47:33 PM,740,74036,Irwin County Detention Center,2,1,0,,132 Cotton Drive,Ocilla,GA,31774,2735701,,,880a8ab3-84b7-462b-a505-72285fd9e86a,-83.2553634638521,31.5797958378743
958493,{CBB08463-4D44-4C76-B2A1-FAA0355C4450},10230282,ed2c6146-63f5-4de0-81d3-9b50f152d5aa,740 TNMC Update 7/30/2021,U.S. Geological Survey,5,E4,7/30/2021 3:55:38 PM,740,74036,Jackson County Correctional Institution,2,1,0,,265 I W Davis Road,Jefferson,GA,30549,2735702,,,dd2cde27-cbd6-4bf3-85e3-0b58e92c83fc,-83.5567911845271,34.1517752938188
958494,{762E045A-83B7-4B69-AB4C-3767BD60D0A9},10230475,45e1faa7-67d6-4008-8883-d5d7107effea,740 TNMC Update 08/17/2016 22:13:24,U.S. Geological Survey,5,E4,8/17/2016 10:25:54 PM,740,74036,Phillips State Prison,2,1,,,2989 West Rock Quarry Road,Buford,GA,30519,351640,,,e281d67f-93b5-49db-809d-6affe35a8048,-83.9100646977969,34.0938034065244
958495,{624BC979-5A0C-4AD3-96E8-E90417BEE5CA},10230472,d810dfee-c0e9-4b8a-9733-91f992d0e0d1,740 TNMC Update 2/11/2023,U.S. Geological Survey,5,E4,2/11/2023 7:40:46 PM,740,74036,Cobb County Adult Detention Center,2,1,,,1825 Country Services Parkway,Marietta,GA,30008,2735703,,,6d2a913a-8900-4562-ad3a-68bf17ef8bfb,-84.5787829996607,33.9081240002265
958496,{139E2C04-1718-4342-BFF3-6285C835327F},10230266,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 9:56:34 PM,740,74036,Arrendale State Prison,2,1,0,,2023 Gainesville Highway,Alto,GA,30510,2735704,,,f6eb8ae7-4f8a-41fc-b209-b253bfcb1eda,-83.5950200985217,34.4506884244328
958498,{4561BCAA-2B42-425A-9CAB-6CC480019D1B},10230449,9036801d-5519-4f5e-96ac-decefba97967,740 TNMC Update 10/19/2022,U.S. Geological Survey,5,E4,10/19/2022 12:44:04 PM,740,74036,Muscogee County Correctional Institution,2,1,,,7175 Sacerdote Lane,Columbus,GA,31908,2735706,,,a8b354b5-0e59-4a04-af4b-4b2cd45efc35,-84.8616260001622,32.4969830003268
958499,{03EA48D9-90AF-40AB-98EC-FF443B147215},10230343,f4b773a3-9bec-4fad-b4d0-ae65f57c20ec,740 TNMC Update 8/18/2021,U.S. Geological Survey,5,E4,8/18/2021 8:15:30 PM,740,74036,Coastal State Prison,2,1,,,200 Gulfstream Road,Garden City,GA,31408,1694484,,,2748afeb-ba11-41f9-a1d9-ba73b9660a75,-81.1873018761214,32.1375910607268
958506,{FA23A5C2-F51D-4DBD-8B3A-0B8F79839C22},10230307,47ed0536-384b-4b82-a4bf-fdbdab14e340,740 TNMC Update 3/24/2020,U.S. Geological Survey,5,E4,3/24/2020 7:18:15 PM,740,74036,Al Burruss Correctional Training Center,2,1,0,,1000 Indian Springs Drive,Forsyth,GA,31029,2735713,,,fdc9bebb-9871-473b-af78-ba34c4d8d5fa,-83.976520505485,33.0561370681136
958507,{634A146D-46E1-4427-ADE1-CEF3894992B7},10230412,5054e61c-89bc-41a5-8433-3e5c3a2afe0c,740 TNMC Update 8/23/2017,U.S. Geological Survey,5,E4,8/23/2017 3:04:57 PM,740,74036,Hays State Prison,2,1,,,777 Underwood Drive,Trion,GA,30753,2735714,,,228ad665-2e2f-46a3-8cbc-edc0e87e182a,-85.3126525877622,34.5077133178021
958510,{AD57D6DC-7489-4482-9DFC-15E69DE407F0},10230313,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,8/12/2016 1:19:58 PM,740,74036,Colquitt County Correctional Institution,2,1,, ,2000 County Farm Road,Moultrie,GA,31768,2735717,,,7c61a5f6-c918-4a2a-ae23-ce69bff5906d,-83.7608114899736,31.1829626577256
958511,{892D12EC-D011-46FA-9CC2-E1DE3B5345AA},10230141,2b91735d-2718-4b45-b53d-9bfa353ece1f,740 TNMC Update 10/31/2022,U.S. Geological Survey,5,E4,10/31/2022 5:51:35 PM,740,74036,Emanuel Womens Facility,2,1,0,,714 Gumlog Road,Swainsboro,GA,30401,2735718,,,8e89369b-a1ad-413a-acc9-ca34e44b7e46,-82.3567650004672,32.6125139998128
958513,{2863BDEA-D9C1-4577-BFB6-E69F57893A8B},10230514,d19d75ad-d839-4bfa-b361-858048277456,740 TNMC Update 11/5/2022,U.S. Geological Survey,5,E4,11/5/2022 1:11:55 AM,740,74036,Calhoun State Prison,2,1,,,27823 Main Street,Morgan,GA,39866,2735720,,,9e4a18b8-36d6-483d-932f-12d6cf595e45,-84.6168199996731,31.5397229995168
958516,{01A3C453-31E9-4B94-A015-8F72F53B15B5},10230139,e5e71894-5077-4762-bf68-510b991ce049,740 TNMC Update 10/22/2019,U.S. Geological Survey,5,E4,10/22/2019 8:14:38 PM,740,74036,Johnson State Prison,2,1,0,,290 Donovan Harrison Road,Wrightsville,GA,31096,2735723,,,d9cd5a99-cc67-447e-88b9-7a616c59e0f5,-82.7034527054988,32.7430540131456
958517,{B078B6D7-11CD-4FAF-B760-8D36FC0E809B},10230428,e07c1108-5c0c-464e-9dc2-e84652c99ed2,740 TNMC Update 3/20/2020,U.S. Geological Survey,5,E4,3/20/2020 5:49:07 PM,740,74036,Troup County Jail,2,1,0,,130 Sam Walker Drive,LaGrange,GA,30240,2735724,,,58db003a-7ebe-48c2-b36e-806d5bc8970c,-85.0066873684634,32.9881500367217
958518,{76CC2C19-67D1-4BED-8387-458392FF574A},10230144,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 5:07:20 PM,740,74036,Wheeler Correctional Facility,2,1,,,195 North Broad Street,Alamo,GA,30411,2735725,,,46066e30-7be0-491b-879d-036b227a3415,-82.7945860002417,32.1504749998513
958519,{3524CCE7-290D-4767-B88B-8ED6EC5BF598},10230387,fcd0cba4-532f-44e8-b9ba-dbb29180d0db,740 TNMC Update 10/21/2022,U.S. Geological Survey,5,E4,10/21/2022 1:27:07 PM,740,74036,Hancock State Prison,2,1,,,701 Prison Boulevard,Sparta,GA,31087,2735726,,,45a2f3ed-75a6-485b-9891-1d1aef0f8541,-82.9509349996323,33.2454189992952
958520,{CD0DFB06-2074-40E2-9475-B40B3BB09DB0},10230317,bd62e3da-d96c-41b9-93e8-ebff542a22a4,740 TNMC Update 4/4/2020,U.S. Geological Survey,5,E4,4/4/2020 1:52:32 PM,740,74036,Valdosta State Prison,2,1,,,3259 Val Tech Road,Valdosta,GA,31601,2735727,,,a9d520c4-d2fd-4639-8370-c46f01e25e75,-83.3456003938311,30.8588186621622
958521,{69B213E7-68AA-40C1-A746-DC670954180B},10230360,bdface66-7457-4a32-9683-eea28ecdee46,740 TNMC Update 3/31/2020,U.S. Geological Survey,5,E4,3/31/2020 12:41:34 AM,740,74036,Wilcox State Prison,2,1,,,470 South Broad Street,Abbeville,GA,31001,2735728,,,ade8b284-4dbf-4b07-a076-a03a64c68d5b,-83.3004460007685,31.9851230008308
958522,{451E3915-9E01-4980-B6DA-CC9D42616220},10230161,25037991-db42-4929-af4c-e61540ca758b,740 TNMC Update 3/11/2019,U.S. Geological Survey,5,E4,3/11/2019 2:43:15 AM,740,74036,Paulding Probation Detention Center,2,1,,,1295 North Industrial Boulevard,Dallas,GA,30132,2346751,,,d4e9cc13-1715-4a4c-8aab-be036c536be7,-84.8142331836266,33.9496345915738
958525,{D53AF504-012F-4266-94F6-368AF8A95101},10230369,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 5:05:23 PM,740,74036,Montgomery State Prison,2,1,,,650 Mount Vernon Alston Road,Mount Vernon,GA,30445,2735731,,,fb8cbf1f-e27d-4dd2-81e6-f24d223d038e,-82.5661390003307,32.1621210004767
958526,{6922B741-75E7-49FF-A192-E6538A4A0351},10230381,04d892c1-1a37-4b76-82bc-9bdc8a9328e9,740 TNMC Update 11/30/2022,U.S. Geological Survey,5,E4,11/30/2022 12:14:04 AM,740,74036,Rogers State Prison,2,1,,,1978 State Highway 147,Reidsville,GA,30453,2604918,,,3bce2f83-7e3d-46d5-b130-c4cf0be9b8dc,-82.179601232687,32.0014888734967
958536,{7CB79103-B9EB-44F2-9F5C-C76DFB4DD6E1},10230457,89298300-96b8-4fd8-a144-c966d967e910,740 TNMC Update 8/24/2017,U.S. Geological Survey,5,E4,8/24/2017 3:20:35 PM,740,74036,Harris County Correctional Institution,2,1,,,9982 State Highway 116,Hamilton,GA,31811,2735740,,,9a4021de-6c0b-4f0b-9c08-163282d15add,-84.8640823363964,32.7644004814739
958537,{7FA3886C-B5E1-4204-8BFE-410A4D58AAA5},10230336,992b1c2e-0d59-41b6-b2f0-69200ac01afd,740 TNMC Update 12/7/2022,U.S. Geological Survey,5,E4,12/7/2022 8:14:38 PM,740,74036,Ware State Prison,2,1,,,3620 Harris Road,Waycross,GA,31503,2735741,,,ac782034-2f77-44af-bf18-ac1328647ec6,-82.394454999089,31.2579959995868
958539,{57D105BD-D399-408B-91AC-8F0DD165D8E6},10230417,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,8/12/2016 1:19:58 PM,740,74036,Floyd County Prison,2,1,, ,329 Blacks Bluff Road Southwest,Rome,GA,30161,2735743,,,9f50e4dc-6790-4d69-b31f-79350abdd8f9,-85.2002479290113,34.219803908015
958540,{A676590F-634A-4057-9B8D-4E628C13CA1B},10230515,5182bdc9-d866-4b7b-a801-37ff7feba5c4,740 TNMC Update 4/3/2020,U.S. Geological Survey,5,E4,4/3/2020 1:07:54 PM,740,74036,Lee State Prison,2,1,,,153 Pinewood Road,Leesburg,GA,31763,334873,,,50c5e0d6-fc1f-425e-8888-8969df272a09,-84.1928673859359,31.7645157351866
958541,{8F539E78-D76D-42E8-9004-B69C7BB724E3},10230528,9a740c7f-3191-4f87-85ac-9899349c176f,740 TNMC Update 1/21/2021,U.S. Geological Survey,5,E4,1/21/2021 10:32:06 PM,740,74036,Terrell County Correctional Institution,2,1,0,,3110 Albany Highway,Dawson,GA,39842,2735744,,,612d2e06-8cc8-458d-b43c-fee0e53948ed,-84.4143609996611,31.7421960000899
958542,{03717BFC-1BF7-4D2C-AB9F-8D3D8193A85D},10230301,ee6b1642-f301-46b5-a3b6-c45bc22f1a2e,820 TNMC Update 11/22/2016 13:54:10,U.S. Geological Survey,5,E4,11/22/2016 3:22:14 PM,740,74036,Baldwin State Prison,2,1,0,,140 Laying Farm Road,Hardwick,GA,31034,2735745,,,11ce6166-c97d-4424-9401-332d4f29a3c9,-83.2214736935945,33.0249862668506
958543,{8E200AF2-89FC-427B-A9B2-77DD978635A1},10230353,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,8/12/2016 1:19:58 PM,740,74036,Bulloch County Correctional Institution,2,1,,Building 209,17301 US Highway 301 North,Statesboro,GA,30458,2735746,,,2d4ec023-5ca3-435c-977c-6421f05c7c0e,-81.7670391297021,32.4667660600334
958545,{7397B5A8-089A-4FFD-AE09-3ED88865ECFB},10230372,f522a5e1-687f-47f1-9d83-652da46d4492,740 TNMC Update 6/4/2017,U.S. Geological Survey,5,E4,6/4/2017 1:50:52 AM,740,74036,Dodge State Prison,2,1,,,Carolina Street and Prison Drive,Chester,GA,31012,348115,,,9c416383-9fda-454a-80c8-5883b6af5b81,-83.1676788333418,32.3935317992404
958549,{27E59A2F-2AB8-4AFC-AA1A-56B0E2EE6BD4},10230363,714c01dc-4c3a-4fc0-9b97-3798e03a1456,740 TNMC Update 4/10/2020,U.S. Geological Survey,5,E4,4/10/2020 6:28:59 PM,740,74036,Eastman Youth Development Campus - Correctional Facility,2,1,,,176 Freaman Graham Boulevard,Eastman,GA,31023,2735749,,,c6a9d4bb-561c-42a3-9f6e-5b52c58e1da2,-83.1525449999812,32.1793130008429
958551,{DC1C52C0-911C-4FE0-BE1B-445BDF853B30},10230309,cd0e77d9-e996-4966-a93b-ffff7abdb2fb,740 TNMC Update 3/31/2023,U.S. Geological Survey,5,E4,3/31/2023 2:20:45 PM,740,74036,Pulaski State Prison,2,1,,,373 Upper River Road,Hawkinsville,GA,31036,2735751,,,8b16dddc-959e-4f4f-9098-a75006c56dca,-83.4561540000912,32.3117710000882
958553,{00EED401-3F3D-4E61-88D2-F62F69865BE6},10174532,276480a2-4843-4780-8459-9a3e1ff23ea4,740 TNMC Update 11/7/2022,U.S. Geological Survey,5,E4,11/7/2022 5:52:13 PM,740,74036,McRae Correctional Institution,2,1,0,,1000 Jim Hammock Drive,McRae-Helena,GA,31055,2735753,,,d6f2da28-b26c-42e8-a647-3fbe3f68f557,-82.8723749998345,32.0508079998428
958554,{D47B74E3-06CF-4F7B-BBA3-5704C867AC70},10230364,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 5:09:33 PM,740,74036,Telfair State Prison,2,1,,,170 Longbridge Road,Helena,GA,31037,2735754,,,d7ef420f-297d-41ef-930f-ce298175f169,-82.909667999414,32.0873029997963
958555,{C26D6738-A201-4E4E-B35A-2E534BBDE3CB},10230399,ee3ea703-1028-4b1d-abf8-959438746764,740 TNMC Update 10/17/2016 02:29:40,U.S. Geological Survey,5,E4,10/17/2016 2:29:39 AM,740,74036,Richmond County Correctional Institution,2,1,,,2314 Tobacco Road,Augusta,GA,30906,2735755,,,1ec2d53f-4c97-45f2-aa89-8a156c8273a1,-82.0391006470356,33.3734664911799
958557,{2C686197-293E-4659-A2EE-E97F5F004429},10230285,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 4:53:45 PM,740,74036,Georgia Diagnostic and Classification Prison,2,1,,,2978 State Highway 36 West Prison Boulevard,Jackson,GA,30233,2735757,,,23ae7ed4-986e-448f-97f5-903eaf678181,-84.0608060001336,33.2212100001367
958558,{594E4AE2-699E-41E5-88F0-9E181E299ABD},10230310,faa86a17-fd66-4de1-81a7-6ffc548b9e3c,740 TNMC Update 3/30/2023,U.S. Geological Survey,5,E4,3/30/2023 11:30:51 PM,740,74036,Dooly State Prison,2,1,,,1412 Plunkett Road,Unadilla,GA,31091,2604691,,,19685403-b499-426f-9ace-a0748db86790,-83.7163240000288,32.2809369999632
958559,{62DDFD31-AB37-4008-864B-73AE69D197C4},10230160,3a2981ce-6162-4c4a-98f2-933df45d55cf,740 TNMC Update 6/4/2021,U.S. Geological Survey,5,E4,6/4/2021 5:55:36 PM,740,74036,Emanuel Probation Detention Center,2,1,,,121 Casa Drive,Twin City,GA,30471,2735758,,,057cc3d1-b57a-4b43-9792-4afd736d509d,-82.160916935505,32.5722907335248
958560,{BF792A05-1A3F-481F-927D-A05CA4DF73F7},10230527,64870f68-4427-410a-95e2-a1d46d42d0fc,740 TNMC Update 3/16/2020,U.S. Geological Survey,5,E4,3/16/2020 7:39:50 PM,740,74036,Decatur County Correctional Institution,2,1,,,1153 Airport Road,Bainbridge,GA,39817,2735759,,,bdce31bd-97ca-4aee-a754-3ff2ee518b78,-84.5997479857603,30.9079321461702
958562,{884AE255-C17C-40B6-A407-4D9F3502107E},10230439,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 10:01:02 PM,740,74036,Spalding County Correctional Institution,2,1,,,295 Justice Boulevard,Griffin,GA,30223,2735761,,,deee5f93-714e-41fb-b2f4-1cad768a54a0,-84.29281711567,33.2360223051924
958563,{8D267833-67A8-4D9B-B98F-9FCDCB27238B},10230455,eafd8fcc-33a9-4e43-a1f5-4b6aa033dc4d,740 TNMC Update 3/15/2020,U.S. Geological Survey,5,E4,3/15/2020 4:26:37 PM,740,74036,Stewart County Correctional Institution,2,1,,,1 Prison Road,Lumpkin,GA,31815,2735762,,,340a77c7-be0d-4e97-b224-0fd81a7514a9,-84.7718489164294,32.0357926645812
958564,{E8575C76-5F7E-4976-90AA-EAE9D21FFCC5},10230513,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,8/12/2016 1:19:58 PM,740,74036,Jimmy Autry State Prison,2,1,, ,3178 Mount Zion Church Road,Pelham,GA,31779,2735763,,,74099d19-6cbb-41ba-ab94-cf7ce07b12f3,-84.1451576404784,31.1893462513513
958565,{8F3F9EDA-44DC-45F0-AA44-9F33A3CB59B0},10230413,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 5:14:36 PM,740,74036,Walker State Prison,2,1,,,97 Kevin Lane,Rock Spring,GA,30739,354215,,,20181b18-9d35-4180-9f46-c72c98a529be,-85.2619020007475,34.8095019999116
958569,{E9E695EB-F2FD-4D43-BB62-BAC7A97F3825},10230441,d623dc4c-c76a-44ff-88c5-c9d5463f043e,740 TNMC Update 8/7/2018,U.S. Geological Survey,5,E4,8/7/2018 4:32:46 PM,740,74036,Sumter County Correctional Institution,2,1,0,,346 McMath Mill Road,Americus,GA,31709,2735767,,,42eb16eb-218d-4add-b612-dddb359c48bc,-84.276631593936,32.0735596539104
958570,{05E0D81B-9A56-4761-A4AE-C5A0A489DB81},10230374,992b1c2e-0d59-41b6-b2f0-69200ac01afd,740 TNMC Update 12/7/2022,U.S. Geological Survey,5,E4,12/7/2022 8:18:56 PM,740,74036,Federal Correctional Institution Jesup,2,1,,,2600 US Highway 301 South,Jesup,GA,31599,2502325,,,a725a342-39e9-4b68-961e-2d612dc5ad79,-81.9026899337915,31.5638005313898
958572,{CF0B4AE4-DF22-4DCE-8554-021399A0C979},10230162,9dc14b8a-656e-45f1-aa93-b8bb28784cc1,740 TNMC Update 12/8/2022,U.S. Geological Survey,5,E4,12/8/2022 4:59:10 PM,740,74036,Smith State Prison,2,1,,,9676 US Highway 301 North,Glennville,GA,30427,2502326,,,5d18c222-3729-40d5-ba01-87de73534500,-81.9158542155448,31.9731067078236
958574,{DB9E3E73-336F-4994-A315-AF47FED9CF71},10230442,5054e61c-89bc-41a5-8433-3e5c3a2afe0c,740 TNMC Update 8/23/2017,U.S. Geological Survey,5,E4,8/23/2017 5:25:29 PM,740,74036,Macon State Prison,2,1,,,2728 State Highway 49 South,Oglethorpe,GA,31068,2735770,,,6794f9ae-caac-43d0-907a-5c77b540c47b,-84.0897827150062,32.260360717514
958576,{A1B4E99E-9D50-4919-970D-73FBA3FD1096},10230436,c2eced1e-b2eb-4568-9497-7cef6ab91f28,{FTYPE} TNMC Update 9/13/2021,U.S. Geological Survey,5,E4,9/13/2021 5:57:47 PM,740,74036,West Central Prison,2,1,,,1070 County Farm Road,Zebulon,GA,30295,2735772,,,c772564f-3ff5-47d1-a954-0bd44caf20b5,-84.3604090000674,33.1159689992043
958577,{3C0FA724-E3B7-4177-A157-356004F80FE8},10230258,e066e5b8-980c-41dd-ba45-1dbb343dd65d,740 TNMC Update 4/23/2019,U.S. Geological Survey,5,E4,4/23/2019 6:09:51 PM,740,74036,Rabun County Jail,2,1,,,175 East Boen Creek Road,Tiger,GA,30576,2735773,,,09755dfb-b2ce-410b-80c2-f4559b7c7691,-83.417458999769,34.8114959997797
958579,{2B4DCC6F-C370-466C-A06D-A87EAC96F6D1},,5054e61c-89bc-41a5-8433-3e5c3a2afe0c,740 TNMC Update 8/23/2017,U.S. Geological Survey,5,E4,8/23/2017 8:43:07 PM,740,74036,Jenkins Correctional Facility,2,1,,,3404 Kent Farm Drive,Millen,GA,30442,2735690,,,6220755e-31d3-4b88-9889-b4b406acaea8,-81.9254302974764,32.7907752990069
958581,{75374924-CBE2-474C-ABAF-E56ADB367E97},10174531,62d11057-95f2-4559-87ee-d6eea2d43f53,740 TNMC Update 4/20/2020,U.S. Geological Survey,5,E4,4/20/2020 10:23:32 PM,740,74036,Muscogee Youth Development Campus,2,1,,,7700A Chattsworth Road,Midland,GA,31820,2735775,,,5bda11f2-1d36-4ced-94b7-83941d39c5b0,-84.8538819997083,32.5266199997798
958583,{464CE122-46C9-4907-82DA-B62612FB8D8E},10230383,5054e61c-89bc-41a5-8433-3e5c3a2afe0c,740 TNMC Update 8/23/2017,U.S. Geological Survey,5,E4,8/23/2017 8:40:59 PM,740,74036,Augusta State Medical Prison,2,1,,,3001 Gordon Highway,Grovetown,GA,30813,358132,,,ba65cacb-e595-40eb-902a-de0efd36256c,-82.1865997322584,33.4315910331744
958584,{9A5758CC-E2B8-4FC2-B603-9D9CC244DAA4},10230473,808e56fe-3bff-4516-8eaa-e5b09fcef1a1,{FTYPE} TNMC Update 9/13/2021,U.S. Geological Survey,5,E4,9/13/2021 6:22:58 PM,740,74036,United States Penitentiary Atlanta,2,1,,,601 McDonough Boulevard Southeast,Atlanta,GA,30315,351226,,,d590afdc-ac17-4cd4-b069-98f098378032,-84.3680477130631,33.712310116655
958587,{39317F66-884B-4623-908C-A407342E9E46},10230401,5054e61c-89bc-41a5-8433-3e5c3a2afe0c,740 TNMC Update 8/23/2017,U.S. Geological Survey,5,E4,8/23/2017 8:46:11 PM,740,74036,Screven County Correctional Institution,2,1,,,859 Rocky Ford Road,Sylvania,GA,30467,2735778,,,70fa82d4-8006-4790-b6d5-efb1355344dc,-81.6702117923253,32.7502555847147
958590,{96E7DCA2-B0DD-45EF-A272-DAEA22D029D8},10230430,96b57a58-1f8f-4a9a-a4e2-dfdc5067ee29,740 TNMC Update 4/11/2017,U.S. Geological Survey,5,E4,4/11/2017 5:12:12 PM,740,74036,Carroll County Prison,2,1,0,,96 Horsley Mill Road,Carrollton,GA,30117,2735780,,,e9760fd7-a990-478e-94d6-0b98d9c138b5,-85.0464019775005,33.5787696839066
958591,{044F0DD4-1869-4058-BABC-DC43D98944EA},10230429,527dcdd2-6879-43a8-a5d5-043d00a96a78,740 TNMC Update 8/10/2021,U.S. Geological Survey,5,E4,8/10/2021 8:01:50 PM,740,74036,Coweta County Prison,2,1,,,101 Selt Road,Newnan,GA,30263,2735781,,,bfff5fa9-3fb8-4894-b36f-0f3ebe5a5bb3,-84.8209333434134,33.395296666075
958593,{DA555FA5-779F-4E49-9734-8BF56FC99571},10230509,e3dd0c31-f8fb-45e0-a507-e37187e4b9f3,740 TNMC Update 2/2/2017,U.S. Geological Survey,5,E4,2/2/2017 8:55:15 PM,740,74036,Gwinnett County Correctional Institution,2,0,,,750 Hi Hope Road,Lawrenceville,GA,30043,2735782,,,1a013a93-2b24-4025-b1fd-5947f453decb,-83.9743881228166,33.9845733635917
958594,{F0FE129B-CD88-46C9-97CC-6D8A55119D95},10230224,d623dc4c-c76a-44ff-88c5-c9d5463f043e,740 TNMC Update 8/7/2018,U.S. Geological Survey,5,E4,8/7/2018 4:31:28 PM,740,74036,Rutledge State Prison,2,1,0,,7175 Manor Road,Columbus,GA,31907,2735783,,,3925dfe0-9142-4ca5-9bd0-3ce87b1b2335,-84.8665947313919,32.4955535781393
960081,{F1A5DE4E-025D-4B95-8B07-7CA81F00DAC9},MEGIS,3120ed9a-faf7-43f1-8a7d-0be1c20bfa74,740 TNMC Update 3/24/2021,U.S. Geological Survey,5,E4,3/24/2021 4:26:39 PM,740,74036,Two Bridges Regional Jail,2,1,,,522 Bath Road,Wiscasset,ME,04578,2735959,,,cf768804-4902-4849-873d-73e108eb09dc,-69.698943999813,43.9785730006108
960085,{E4748E6C-56E7-49E5-81D7-0DAF776110E5},MEGIS,a5bdd944-9ade-455b-bcd0-1a04fb739405,740 TNMC Update 1/3/2017,U.S. Geological Survey,5,E4,1/3/2017 6:52:58 PM,740,74036,Knox County Jail,2,1,0,0,327 Park Street,Rockland,ME,04841,2735963,,,7ab569fe-b889-4d38-830b-7c5c748fa136,-69.1321487429014,44.1039276117638
960090,{E00DD591-182D-4281-B22E-737BB5AB3942},MEGIS,3891311d-fddc-437d-bd22-08bf518babbb,740 TNMC Update 3/14/2017,U.S. Geological Survey,5,E4,3/14/2017 7:37:32 PM,740,74036,Central Maine Pre - Release Center,2,1,0,0,1 Stevens Street,Hallowell,ME,04347,2735966,,,64087d8a-6a67-4ec2-b841-890cf56591bc,-69.7977066042472,44.2922325130278
960092,{654ECA16-671E-4C4C-B067-1B5CF32FEF54},MEGIS,6d55b0bd-5c03-4e5a-b1e0-f1034b871c31,740 TNMC Update 4/30/2018,U.S. Geological Survey,5,E4,4/30/2018 2:56:47 PM,740,74036,Mountain View Correctional Facility,2,1,0,,1182 Dover Road,Charleston,ME,04422,2735810,,,8840ecaa-0f80-4601-92c3-1d8200074901,-69.0929565432488,45.0923500062072
960093,{3D5280F6-9876-4A03-A269-B981E81F66B4},MEGIS,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,6/24/2016 5:37:38 PM,740,74036,Bolduc Correctional Facility,2,1,,,516 Cushing Road,Warren,ME,04864,2735811,,,6c543b3e-dfd4-4792-948e-ce4582972a31,-69.2177363980292,44.0676625364311
960094,{7DD7AEE6-AB3E-4F87-A81B-76176BCA01AE},MEGIS,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,6/24/2016 5:37:38 PM,740,74036,Maine State Prison,2,1,,,807 Cushing Road,Warren,ME,04864,1909527,,,6ecca409-43d6-499d-b2d0-67264dbc9e56,-69.2305450575691,44.0647605581334
960096,{C703B624-5413-45B2-8A9E-81543C517D4A},MEGIS,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,6/24/2016 5:37:38 PM,740,74036,Maine Correctional Center,2,1,,,17 Mallison Falls Road,Windham,ME,04062,2735813,,,5ac560a0-6186-4ab6-a89d-0b009b5cba23,-70.4140383002096,43.7268864997351
960100,{E3DB4CA0-999E-43EB-B00C-B724AD544CAE},MEGIS,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,6/24/2016 5:37:38 PM,740,74036,Downeast Correctional Facility,2,1,,,64 Base Road,Machiasport,ME,04655,2735817,,,304f7141-2cae-4514-9ee7-c1c4813ad972,-67.3965830210961,44.6284566994539
