OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
795008,{69D7E89A-0F9A-41CE-A48E-CFCFE8074254},230223,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/15/2015 12:49:03 PM,730,73007,Premier Hair Academy,2,1,,,4062 South 4000 West,West Valley City,UT,84120,, ,,d0fc5608-90b9-4248-a602-c4c34068fd79,-111.987145548009,40.683030093312
795009,{653DDEF4-077B-4298-A16C-787ED1981518},420200,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/15/2015 12:49:03 PM,730,73007,Echelon Edge Academy of Hair Skin and Nails,2,1,,,11339 South 700 East,Sandy,UT,84070,, ,,3ea106c5-7c2e-4f53-ad81-4e352398f99b,-111.871770708273,40.5451674183387
795038,{CD30CF30-1CD8-4E69-A7AF-7F8890E36C84},441663,4ae6b2e9-b02f-4c85-8c2e-1f0838bf12c9,730 TNMC Update 3/26/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/26/2023 12:02:17 AM,730,73007,Institute of Technology,2,1,,,4707 Silverton Road Northeast,Salem,OR,97305,, ,,0cf9e335-561f-47fa-8300-6400c34f94a9,-122.966668999509,44.9699520004035
795088,{BB297F13-9448-4556-B703-E188BDEDDCAC},210784,675da514-e7fc-4dbe-9b23-cbca3ba3a83d,730 TNMC Update 3/1/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/1/2019 11:31:28 PM,730,73007,The Beauty Institute - Schwarzkopf Professional Beauty School,2,1,0,,50 East Butler Avenue,Ambler,PA,19002,, , ,ef151662-0b72-441a-ae80-c8b698194fb9,-75.2221865056664,40.1542555264139
795144,{5BC6DF1C-D4AD-420E-89AA-A53C60826C9C},451024,e5ace096-9dc3-4905-93eb-6fc19a580b8b,730 TNMC Update 1/27/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,1/27/2021 3:48:57 PM,730,73007,Proteus School,2,1,0,,1830 North Dinuba Boulevard,Visalia,CA,93291,, ,,651f3b13-a934-4aab-8c56-eac320bcd4be,-119.29638396358,36.3465677996737
795145,{998C1B36-D53C-448B-B470-C21634502151},454573,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,9/1/2015 8:15:28 AM,730,73007,Milan Institute of Cosmetology,2,1,,,3238 South Fairway,Visalia,CA,93277,, ,,4de85c0b-6fe9-4b9e-95b0-d4bb740b95db,-119.309934888983,36.301865957375
795152,{18C14B00-E9F2-4227-99C8-DA763593B48C},444592,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/7/2016 2:46:51 PM,730,73007,Expertise Cosmetology Institute,2,1,,,1911 Stella Lake Street,Las Vegas,NV,89106,, , ,e7541d86-c7da-4dbc-8cfb-8cd6fad9f9e9,-115.164756154487,36.1938617154422
795191,{15CC8146-FDA7-4ABF-8980-084EA58EB1FA},453695,754b181d-50a1-4e5f-b91b-73e7b0fdb9b7,730 TNMC Update 9/10/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,9/10/2020 4:23:23 PM,730,73007,Ohio Institute of Allied Health,2,1,,,2380 Bellbrook Avenue,Xenia,OH,45385,, ,,1246ec72-3faf-47f6-8444-0077c406e01f,-83.9677760504635,39.6616464602244
795194,{A69EA56E-E9CA-42B7-9BC3-558A3F5CB3F4},434830,f49b7cb1-0b68-4e6d-acd9-b64012542c9f,730 TNMC Update 4/12/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,4/12/2023 1:07:41 PM,730,73007,Creative Images Institute of Cosmetology - Vandalia Campus,2,1,,,7535 Poe Avenue,Dayton,OH,45414,, ,,2081ff38-90d0-4140-8014-2c5c13a216be,-84.1885113376859,39.85597368231
795195,{7E3F332D-AB0D-4BA7-B810-9FE399BCD1EF},444051,dd10b4c0-3dda-4821-86f1-2e3da98b596d,730 TNMC Update 3/5/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/5/2018 4:14:00 PM,730,73007,Creative Images Institute of Cosmetology,2,1,0,,568 Miamisburg - Centerville Road,Dayton,OH,45459,, ,,eab019cd-ccb3-4061-a50d-84f78722655e,-84.1741714472612,39.6267051697893
795196,{B0EFD937-DA9F-4E6D-A84D-C0F0AD983669},449700,f49b7cb1-0b68-4e6d-acd9-b64012542c9f,730 TNMC Update 4/12/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,4/12/2023 1:16:18 PM,730,73007,Dayton School of Medical Massage,2,1,,,4449 Far Hills Avenue,Kettering,OH,45429,, ,,da569e91-3984-4203-ad77-2fa81086633e,-84.1688775939462,39.6828828901396
795214,{A278D376-7179-446E-A38C-7062EB0C6DDA},448275,1fbd7de3-b3a7-4209-9b47-cfd791f2d626,730 TNMC Update 6/30/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/30/2022 3:01:51 AM,730,73007,Mountain State School of Massage,2,1,0,,601 50th Street,Charleston,WV,25304,, ,,afe5b918-7926-4dde-949e-919d5ad208f2,-81.5795289998346,38.3176460006472
795216,{C8265B02-A1BD-4636-B8D1-FC0E5017E9BC},451459,47751399-4fa9-48cb-a025-94115ba0d52e,730 TNMC Update 7/31/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/31/2017 2:35:46 PM,730,73007,Monroe 2 - Orleans BOCES Center for Workforce Development,2,1,,Building 9,160 Wallace Way,Rochester,NY,14624,, , ,679e587d-7b2e-46a9-9aea-2ba277b0561b,-77.743209839839,43.1526947026109
795217,{1CCADBB5-AD9A-4C5C-A438-DF9802275BEB},441593,f7f0542f-1102-4c57-9040-68f7226da66e,730 TNMC Update 11/20/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/20/2017 10:01:58 PM,730,73007,Orleans Niagara BOCES - Practical Nursing Program,2,1,0,,3181 Saunders Settlement Road,Sanborn,NY,14132,, , ,f2675052-16b5-4fe2-b76a-60767076b25c,-78.8661346434121,43.1465034488427
795222,{A9F7679B-4417-438B-8717-922988FF4EF0},431877,03ea6346-7d64-4b6f-a360-e5c1fedd00ff,730 TNMC Update 6/13/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/13/2017 7:04:14 PM,730,73007,Sullivan County BOCES  Practical Nursing Program,2,1,0,,52 Ferndale Loomis Road,Liberty,NY,12754,, , ,dfcbd190-4497-443b-8545-bb29e01157c6,-74.7788467401446,41.7882003780758
795223,{49AA842D-6BA5-4AE9-A500-8FEB8981B97C},431105,03ea6346-7d64-4b6f-a360-e5c1fedd00ff,730 TNMC Update 6/13/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/13/2017 4:56:59 PM,730,73007,Dutchess BOCES Practical Nursing Program,2,1,0,,5 Boces Road,Poughkeepsie,NY,12601,, , ,b2c63921-109e-4616-b617-8de2a8cfba7d,-73.8651733407367,41.7450675960485
795224,{D47B405E-E46F-43DE-9070-E591FFFC4914},438267,25106a45-6b65-4b42-bfe1-67ee45d05f38,730 TNMC Update 6/19/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/19/2017 5:19:23 PM,730,73007,Ridley - Lowell Business and Technical Institute,2,1,,,26 South Hamilton Street,Poughkeepsie,NY,12601,, , ,5f5ded56-945d-4e21-aebd-cf3e355ba993,-73.923927307281,41.7006530766219
795230,{5EE29F45-F9AF-4F64-BD18-D538CD243538},449311,17cef2f6-1c89-4cd0-a82a-50e3b486deae,730 TNMC Update 2/16/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/16/2021 12:33:07 AM,730,73007,Brittany Beauty School,2,1,,Second Floor,210 East 188th Street,Bronx,NY,10458,, , ,36411dde-72b2-46d7-a471-c6807d3efe3f,-73.8970980055883,40.8609675456486
795231,{FBD3B7D8-7104-4A83-A393-0E2129A92CA5},420981,4dff4b36-0450-4524-af2a-4cc376bf088c,730 TNMC Update 8/23/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/23/2017 3:56:42 PM,730,73007,Manhattan School of Computer Technology,2,1,,,931Coney Island Avenue,Brooklyn,NY,11230,, , ,d8698f2a-d75d-455d-a9ce-76cae7b83681,-73.9671936027666,40.6347084040297
795241,{8849FA72-CE8E-48A0-8102-C5A7E1ADD6E6},436003,87aea727-3132-4755-8d0b-194644021098,730 TNMC Update 6/25/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/25/2018 1:15:46 PM,730,73007,Central Career Trade School,2,1,,,126 Corporate Boulivard,South Plainfield,NJ,07080,, , ,05cecc4f-c69e-4a50-bb84-5417be7a37a1,-74.4201812741094,40.5461730959831
795244,{DFC44621-2C5C-447C-BD13-2C791B44A9E2},445577,ab96d38e-7f97-4ad3-bee4-056161c692a8,730 TNMC Update 6/21/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/21/2018 2:16:14 PM,730,73007,Anthem Institute - North Brunswick,2,1,0,,651 US Highway 1,North Brunswick,NJ,08902,, , ,c58589ed-00e4-41fa-91ef-0756ef7b482e,-74.4442672728184,40.4671478264834
795246,{F8860B36-CDDC-4DC9-B1E0-05181E86249E},450146,87aea727-3132-4755-8d0b-194644021098,730 TNMC Update 6/25/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/25/2018 1:08:45 PM,730,73007,StenoTech Career Institute,2,1,,,262 Old New Brunswick Road,Piscataway Township,NJ,08854,, , ,32a1db3a-8e34-464b-b023-869fe3512452,-74.4758605952732,40.5527267452572
795247,{D3CBBC5E-CC54-4B64-A420-63C2189E2044},451361,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/1/2015 1:50:59 PM,730,73007,Gentle Healing School of Massage and Education Center,2,1,,,1274 South River Road,Cranbury,NJ,08512,, , ,258005a8-7b16-45a8-b5d7-d07784628379,-74.5065212144005,40.3186524890108
795248,{E2B8D9BF-8AFD-4423-A171-F14FD82FA1B4},420343,24c2448c-f9be-4e91-aae5-325f977f0512,730 TNMC Update 10/23/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/23/2017 8:24:47 PM,730,73007,Lincoln Technical Institute,2,1,,,70 McKee Drive,Mahwah,NJ,07430,, , ,27e962c9-5bf1-4aa2-8f70-be5f624fcbcb,-74.1488494873275,41.0837783816492
795249,{4A36B796-910A-44E6-AF89-FDC739257763},437501,660055ca-9819-44ff-89ae-de5ee690c49e,730 TNMC Update 3/22/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/22/2018 2:25:09 PM,730,73007,Academy of Massage Therapy,2,1,0,,321 Main Street 2nd Floor,Hackensack,NJ,07601,, , ,17509391-6e9e-4bdd-8560-b9c15465c8d4,-74.0408325205014,40.8882942196701
795250,{C6BDF65C-EF40-4D02-BE02-A8D07DF69B32},442073,a8bd2be6-b8ac-4f48-ae45-34331f956482,730 TNMC Update 10/19/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/19/2017 7:40:47 PM,730,73007,Lincoln Technical Institute,2,1,,,240 Bergen Town Center,Paramus,NJ,07652,, , ,5ef5a132-a4f5-4dd8-80dd-14e2820bae1f,-74.0578384397041,40.9153137203818
795254,{23A2C7FB-3A86-4087-928F-550C361FF984},369783,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/30/2015 11:21:54 AM,730,73007,PCI Health Training Center,2,1,,,8101 John Carpenter Freeway,Dallas,TX,75247,, ,,676645fe-bb65-4614-a785-4db471210de6,-96.8763315462874,32.820081741399
795256,{7BF29969-99B6-418C-8A00-24B63CE39A22},381404,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/30/2015 11:21:54 AM,730,73007,Ogle School of Hair Design,2,1,,,6333 East Mockingbird Lane Suite 201,Dallas,TX,75214,, ,,a15e48f3-b1a5-4253-9562-cdfbce5060d9,-96.7547080468893,32.8368441821734
795277,{5146EDCE-FC2F-4B93-BC77-74CF7A702772},451413,6d1722f7-0764-4d63-aade-8a6e89a11650,730 TNMC Update 8/24/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/24/2017 5:53:50 PM,730,73007,New York Methodist Hospital Center for Allied Health Education,2,1,,,1401 Kings Highway,Brooklyn,NY,11229,, , ,a7e70323-44ce-4066-98b7-9506f9bf8331,-73.959022521437,40.6086769100418
795278,{317EB624-E255-4B41-B8FB-3DBDE2460A8D},431202,88fe625b-df56-4f19-97f5-ae60f0a1bcb1,730 TNMC Update 6/26/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/26/2017 10:30:05 PM,730,73007,Hamilton Fulton Montgomery BOCES,2,1,,,2755 State Highway 67,Johnstown,NY,12095,, , ,483dccbb-9259-40e6-9058-8f15987ebfb3,-74.2981414789689,42.9841041571946
795327,{90FF5231-EB59-4C2A-A50C-8DEB511AC439},166294,2ae3f6fd-c281-4f70-9d1c-7ec40342a538,730 TNMC Update 5/23/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/23/2017 3:45:37 PM,730,73007,Kay Harvey Hairdressing Academy,2,1,,,11 Central St,West Springfield,MA,01089,, , ,807949e3-65e6-4c06-aa2d-8d613c75c75a,-72.6226654060255,42.1056709290634
795347,{7FE463E0-447B-4D5D-AB26-AAEE56B5E29D},170019703048,e2685d8e-8219-4f29-9d51-e6e858dc42ab,730 TNMC Update 6/28/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/28/2018 7:54:02 PM,730,73007,Futures Unlimited,2,1,,,250 East William Street,Decatur,IL,62523,, , ,8c477d5a-1bf6-4e19-8a17-7ab59775570a,-88.9533615113746,39.8439369200713
795350,{BEE1A9A0-3DE5-4CF3-889A-9C22168D33FF},170006804594,4476ec9f-1199-4414-89e8-c83167e3bb0b,730 TNMC Update 1/11/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,1/11/2021 4:00:19 PM,730,73007,Heartland Technical Academy,2,1,0,,1 College Park,Decatur,IL,62521,, , ,a01c501e-430f-4497-b6d9-b84f4dd0981b,-88.89486122074,39.8839525529365
795430,{95CEC50C-33E4-4DCE-850E-B263408D1514},436562,dfa66cbe-e5ab-4e71-944d-054c73a2f901,730 TNMC Update 5/17/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/17/2017 8:00:23 PM,730,73007,Connecticut Training Center,2,1,,,1137 Main Street,East Hartford,CT,06108,, , ,c960aed1-e11e-4192-bb24-ec4a6b72373a,-72.6417465201561,41.7735328672447
795436,{7D74FFD3-C5C4-4154-A6A0-C8D691156FB6},190293,c6892113-d5d4-4ab3-831d-f21a505daea0,730 TNMC Update 8/27/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/27/2017 1:16:24 AM,730,73007,Continental School of Beauty Culture,2,1,,,326 Kenmore Avenue,Buffalo,NY,14223,, , ,14b83d7b-a653-4429-9f2d-cd2f8411c556,-78.8300018317921,42.9578552240375
795438,{DC99172F-1E9D-4AE8-AA42-259D07F450E0},391546,512e8bc7-ff74-457f-b79e-ce54f83578a0,730 TNMC Update 8/12/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/12/2019 8:03:04 PM,730,73007,ASM Beauty World Academy,2,1,0,,6664 Stirling Road,Hollywood,FL,33024,, , ,1b4f94a8-b27d-40d7-ad5b-a2ab75dcced0,-80.2221304180451,26.0454596887082
795442,{5044DFF5-6566-4A51-8757-454BA4881BF8},383163,ee8874e8-fd9d-4e4e-82bf-f0cc833aed69,730 TNMC Update 11/27/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/27/2022 11:55:09 PM,730,73007,La Belle Beauty Academy,2,1,,,2960 South West 8th Street,Miami,FL,33135,, , ,d34aad1c-c3fa-4a44-85a4-e92e21d80bb1,-80.2419910002452,25.7648389999263
795443,{FA23DF99-40F7-43F1-BF5E-226D08C010B7},383172,46fc039a-2f4c-4fbe-9fe2-87acf5a49db5,730 TNMC Update 12/11/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,12/11/2022 1:53:32 AM,730,73007,Atlas Air Training Center,2,1,,,5600 Northwest 36th Street,Miami,FL,33166,, , ,8a6109d3-ad1d-447b-922b-3992ee8384d2,-80.2871029998776,25.8066499997756
795445,{A5AE79D6-76CD-4008-AE38-5B3348F644F4},404921,7b28092d-c872-4ef6-9c6a-391ad7d07f44,730 TNMC Update 1/10/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,1/10/2017 12:21:38 AM,730,73007,Technical Career Institute,2,1,,,7757 West Flagler Street Suite 230,Miami,FL,33144,, , ,b8e8e883-66e2-4059-a335-09571c92ad5b,-80.3227462767396,25.7721233365599
795447,{49C147BE-B27A-4437-B842-15CF2A06F108},409032,e78aeaf8-f88a-4413-94f1-f4f5cf150545,730 TNMC Update 12/10/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,12/10/2022 3:15:20 PM,730,73007,Nouvelle Institute,2,1,,,3271 Northwest 7th Street,Miami,FL,33125,, , ,b31edabe-a302-4b3b-91ae-5db179841ba6,-80.2494621258996,25.7794888187632
795522,{F56FE59F-EDFC-4608-80E0-BC86A1BDC881},228088,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/30/2015 11:21:54 AM,730,73007,Seguin Beauty School,2,1,,,102 East Court Street,Seguin,TX,78155,, ,,6c662ff4-3083-489c-a7b3-ddea3fb7f05d,-97.9644543768732,29.5690969756119
795524,{2D328526-F26F-4CE7-BCEF-4EF7421E2BDD},223056,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/30/2015 11:21:54 AM,730,73007,Baldwin Beauty School,2,1,,,3005 South Lamar Boulevard,Austin,TX,78704,, ,,3156ab99-8d7b-4f31-8f27-4665dca9f7d7,-97.7830770629943,30.2416722067953
795529,{58B582FF-B175-464E-9489-8409823FC1DB},226903,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/30/2015 11:21:54 AM,730,73007,Southern Careers Institute,2,1,,,2301 South Congress Avenue Suite 27,Austin,TX,78704,, ,,e4e78524-5acf-4888-b52c-eac14eb3af32,-97.7513771014277,30.2391196878014
795542,{5B12478D-DCF1-4CC8-A8B1-D7E4DEC068FF},418269,302194f0-0176-4f38-8fa8-7c9872aa8a45,730 TNMC Update 7/3/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/3/2020 10:57:05 PM,730,73007,Ohio Media School,2,1,,,6703 Madison Road,Cincinnati,OH,45227,, ,,c3591318-2ed2-486c-8740-4bab1a356751,-84.3822097772933,39.1595823652017
795564,{8494BE93-F16C-494D-B302-72C2CB4150AC},445948,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/7/2016 2:46:51 PM,730,73007,Northwest Career College,2,1,,,7398 Smoke Ranch Road Suite 100,Las Vegas,NV,89128,, , ,ce54abde-7807-48cf-8ff5-053e4c7d4e93,-115.25556523449,36.2038238085089
795627,{5995F845-8AE4-4F5F-BB53-C9B9CA42A484},221148,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/26/2015 11:26:51 AM,730,73007,Nashville Auto Diesel College,2,1,,,1524 Gallatin Road,Nashville,TN,37206,1324644, ,,53378eaf-2b7c-4a0f-b6dc-bff00828ea27,-86.7456669767385,36.1954117541545
795706,{9673958E-C0B0-467A-9228-CDFF569FA96D},165750,4bd5ea74-b849-4e79-93ba-fff4ca6aa123,730 TNMC Update 3/13/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/13/2017 3:49:03 PM,730,73007,Rob Roy Academy Fall River,2,1,0,,260 South Main Street,Fall River,MA,02721,, , ,194542d5-ada3-4bce-bbbf-b8d41f2f93c3,-71.1576690676876,41.698863982767
795708,{121AC141-59A4-4CFB-A1E7-5D12B9564E33},167039,7a02bc8c-2bc0-454d-a3e1-c4f0df82845c,730 TNMC Update 5/16/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/16/2017 7:41:27 PM,730,73007,Rob Roy Academy,2,1,0,,1872 Acushnet Avenue,New Bedford,MA,02746,, , ,e8d17c8a-221e-4846-95ea-8119317e6f1f,-70.9251861574548,41.6719284056865
795709,{C9AFFD26-9FAC-4B72-B6E7-0C681C2CC544},168032,be81a00b-72e8-49f5-b363-20617640158c,730 TNMC Update 3/14/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/14/2017 2:04:03 PM,730,73007,Rob Roy Academy,2,1,0,,1 School Street,Taunton,MA,02780,, , ,6e9dd954-7ef2-455e-b10a-f0ff71d984cc,-71.0919647210599,41.9019317624939
795719,{E6E47944-C3C8-4025-B4EE-1DA17F196524},166586,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/26/2015 9:32:27 AM,730,73007,Mansfield Beauty Schools - Springfield,2,1,,,266 Bridge Street,Springfield,MA,01103,, , ,c0c985c5-8930-480c-af60-0bda90572003,-72.5915218730572,42.1038721308403
795737,{295857DE-233D-4ABF-B9C6-1AB13C7C4736},166498,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/26/2015 9:32:27 AM,730,73007,Lowell Academy Hairstyling Institute,2,1,,,136 Central Street,Lowell,MA,01852,, , ,6ff32848-f852-4c4d-8804-c93de36165c7,-71.3080974606849,42.6436888214828
795743,{841327CA-2551-478A-A164-C779CB9C12C6},164678,b80d4056-64d4-4ea9-a50e-2d38984b4c32,730 TNMC Update 5/1/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/1/2017 7:41:20 PM,730,73007,Bay State School of Technology,2,1,0,,225 Turnpike Street,Canton,MA,02021,, , ,5278d656-6889-4797-a9e8-01e76b6b46ae,-71.114212036104,42.1795272835027
795940,{C08233FC-094B-4F73-9576-B3A9DE920B66},237543,66ccc91b-3b35-4c0d-b5a9-67ae8e80049d,730 TNMC Update 7/10/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/10/2022 8:08:59 PM,730,73007,Mercer County Technical Education Center,2,1,,,1397 Stafford Drive,Princeton,WV,24740,, ,,b6bd9ee0-829b-46f6-99cf-c3b670fcc4f6,-81.1046499998481,37.3600319998231
795944,{58819F93-D511-4B0E-8398-1E438B656FB6},441830,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/15/2015 12:49:03 PM,730,73007,Healing Mountain Massage School,2,1,,,363 South 500 East Suite 210,Salt Lake City,UT,84102,, ,,3e8548b8-25ec-4883-ab33-f059fb95062a,-111.876354299425,40.7614048004246
795945,{9A22DC74-3533-4317-A40A-69F76C64E141},444857,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/15/2015 12:49:03 PM,730,73007,Skinworks School of Advanced Skincare,2,1,,,2121 Nowell Circle,Salt Lake City,UT,84115,, ,,46876b30-e4ff-4db1-a28f-c22a4b10216a,-111.884188627582,40.7249310411887
795953,{E29D723F-004D-497B-8B29-BF97084F85B5},451626,b5c487d3-9662-4736-9a32-853a1fedcd39,730 TNMC Update 2/6/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/6/2020 9:07:43 PM,730,73007,Victoria's Academy of Cosmetology,2,1,,,23 West 1st Avenue,Kennewick,WA,99336,, ,,50369594-ddd2-4705-a56e-2f2984f5a679,-119.118054999751,46.2069070005427
795976,{9B2959D6-A14A-4D5D-AA83-30FB1D121B2D},407142,13084c97-d25a-46a1-8bb2-8baef78041f5,730 TNMC Update 7/25/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/25/2018 7:50:46 PM,730,73007,Cosmetology Training Center,2,1,0,,5220 Johnston Street Suite H2,Lafayette,LA,70503,, , ,02a5f149-1e71-4550-9355-8a22e4ca6265,-92.0730900760129,30.1809006341576
795981,{CFCF57D3-D6D4-493B-A844-0BC329171074},160199,fc1f3ea2-2152-4032-83a6-e091a5ca43ae,730 TNMC Update 11/4/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/4/2022 5:12:19 PM,730,73007,Pineville Beauty School,2,1,,,1008 Main Street,Pineville,LA,71360,, , ,40d6a161-9d4c-443c-ba72-5399e70d7345,-92.430892999837,31.3257409996818
795982,{D71BB066-E61A-4EAC-AF61-20A6C3FEBF2A},159531,e4c81a74-f69b-4a25-8b6a-565150ca502a,730 TNMC Update 9/18/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,9/18/2018 8:11:46 PM,730,73007,Louisiana Academy of Beauty,2,1,0,,550 East Laurel Avenue,Eunice,LA,70535,, , ,4860b42d-aca1-4e4b-92fa-3f348e4392a0,-92.408985999713,30.4951349995478
796026,{FFC356F1-F441-4745-98AF-194CF8BE5FCF},141608,4c8d5093-dea2-48b4-81ae-e9489b1a1387,730 TNMC Update 6/1/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/1/2018 1:55:26 PM,730,73007,Hawaii Institute of Hair Design,2,1,,,1128 Nuuanu Avenue Suite 102,Honolulu,HI,96817,, ,,1141940f-cbfd-4585-9acc-439238709145,-157.861557007416,21.3114681241683
